NUM_CAMPS,MB_TRIPS,OB_TRIPS,TOTAL_TRIPS,OPTIMAL_TRIPS_TOTAL,CAMP_POPULATION_PERCENTAGE
50,407,383,790,836.922543,0.981093
50,409,382,791,841.195955,0.977158
50,410,387,797,841.901408,0.980984
50,408,392,800,843.415140,0.983825
50,404,378,782,828.543307,0.979891
50,405,386,791,833.638563,0.983169
50,407,378,785,832.686065,0.980656
50,409,381,790,835.085490,0.980984
50,404,383,787,830.666744,0.982077
50,412,384,796,845.334262,0.979235
50,402,382,784,830.662344,0.981749
50,407,385,792,834.692467,0.982842
50,405,387,792,836.619718,0.981421
50,411,384,795,844.664422,0.978142
50,406,385,791,836.045974,0.982077
50,410,384,794,839.798867,0.982077
50,407,382,789,833.739462,0.981639
50,398,377,775,822.650812,0.979344
50,404,381,785,831.336806,0.981639
50,410,386,796,844.745999,0.977158
50,405,382,787,834.227294,0.981749
50,403,378,781,827.100694,0.979672
50,402,382,784,829.413805,0.981311
50,404,382,786,832.492187,0.978251
50,403,385,788,832.202216,0.981749
50,410,385,795,843.586919,0.978361
50,408,388,796,842.011561,0.982186
50,412,391,803,847.945759,0.980874
50,399,378,777,824.773782,0.979891
50,409,384,793,841.952889,0.979126
50,408,384,792,839.332870,0.980437
50,405,381,786,835.781522,0.980219
50,409,383,792,837.006237,0.981530
50,403,378,781,829.597167,0.977705
50,408,390,798,843.249798,0.982623
50,406,381,787,837.136712,0.979563
50,405,381,786,829.611259,0.981749
50,403,379,782,829.696197,0.977377
50,411,387,798,843.639515,0.981639
50,406,386,792,833.636259,0.984481
50,407,378,785,836.078454,0.974426
50,403,384,787,829.900887,0.982295
50,398,380,778,822.210672,0.981093
50,410,389,799,844.891945,0.982077
50,404,381,785,831.144411,0.982951
50,411,378,789,841.906706,0.974973
50,404,385,789,837.414453,0.979563
50,408,392,800,844.193288,0.984153
50,409,380,789,840.436554,0.977049
50,411,386,797,842.193094,0.980328
50,405,375,780,830.366492,0.978579
50,406,386,792,838.555890,0.982295
50,407,380,787,832.395099,0.979672
50,410,392,802,843.773715,0.984918
50,406,384,790,838.184137,0.979672
50,405,387,792,837.199630,0.982077
50,408,390,798,843.737000,0.982186
50,406,384,790,838.281341,0.982514
50,407,385,792,840.696056,0.977486
50,412,382,794,843.112452,0.979016
50,401,380,781,828.539130,0.980984
50,406,383,789,836.250434,0.980546
50,408,389,797,842.095843,0.983716
50,410,378,788,837.032737,0.978798
50,403,379,782,832.301966,0.977158
50,403,385,788,830.189983,0.984372
50,404,382,786,833.746812,0.978033
50,406,385,791,835.370499,0.981858
50,410,386,796,839.585014,0.981421
50,408,385,793,839.032146,0.981530
50,402,384,786,831.529657,0.980656
50,407,382,789,835.379542,0.981858
50,408,382,790,837.892663,0.979563
50,408,386,794,839.313771,0.981858
50,404,381,785,829.608455,0.981858
50,409,384,793,840.684741,0.980765
50,407,391,798,839.855072,0.986120
50,403,380,783,830.853531,0.979016
50,403,384,787,833.069181,0.980546
50,410,390,800,847.418384,0.977377
50,405,383,788,833.549133,0.983060
50,413,389,802,851.310905,0.979781
50,406,391,797,838.802622,0.985137
50,407,381,788,836.256089,0.978689
50,411,387,798,841.597510,0.983388
50,401,380,781,828.827418,0.978361
50,408,384,792,839.527340,0.980874
50,407,386,793,840.392634,0.979781
50,407,384,791,837.884927,0.978689
50,409,376,785,837.540812,0.974645
50,403,375,778,831.332477,0.976175
50,411,385,796,843.474233,0.979235
50,406,383,789,837.317328,0.978798
50,409,384,793,840.003473,0.979016
50,406,385,791,838.273106,0.980000
50,404,383,787,837.428771,0.977814
50,408,379,787,835.776462,0.976393
50,400,382,782,828.063881,0.980109
50,407,391,798,839.661914,0.984372
50,406,380,786,835.005225,0.980546
50,408,385,793,842.735192,0.979235
50,406,386,792,837.974098,0.981093
50,407,376,783,832.978723,0.978579
50,403,385,788,835.287303,0.980874
50,409,389,798,840.919037,0.985137
50,408,379,787,838.599045,0.975956
50,408,389,797,840.930581,0.983825
50,417,387,804,851.064322,0.980874
50,402,383,785,830.087831,0.980656
50,411,385,796,847.103978,0.976940
50,404,382,786,831.241331,0.981093
50,410,386,796,841.622371,0.982623
50,404,381,785,832.300116,0.980656
50,399,376,775,824.084834,0.979126
50,410,387,797,842.290367,0.979126
50,402,384,786,829.228641,0.983169
50,405,390,795,839.788732,0.980219
50,405,381,786,833.360371,0.979344
50,406,385,791,833.926720,0.982842
50,400,376,776,824.381749,0.979016
50,401,382,783,824.922280,0.982732
50,413,390,803,847.554505,0.982404
50,408,385,793,838.353553,0.980328
50,413,391,804,847.925311,0.984153
50,406,384,790,835.664740,0.979891
50,404,385,789,833.739462,0.981749
50,406,383,789,835.863147,0.979781
50,403,384,787,832.683858,0.978361
50,404,383,787,829.805255,0.982623
50,400,382,782,828.447378,0.979563
50,405,381,786,830.665281,0.981202
50,406,382,788,837.129920,0.980437
50,403,380,783,831.914770,0.979344
50,405,380,785,833.265661,0.979563
50,403,382,785,832.396570,0.981311
50,402,384,786,832.203194,0.981967
50,402,377,779,826.321586,0.979781
50,407,381,788,836.547163,0.980765
50,412,388,800,849.385008,0.980328
50,402,381,783,828.355879,0.981421
50,409,384,793,840.782155,0.979235
50,405,384,789,834.993060,0.980874
50,409,381,790,839.059779,0.978033
50,401,383,784,827.404844,0.981858
50,403,387,790,835.471567,0.980219
50,406,390,796,839.681808,0.981858
50,410,377,787,838.208590,0.976393
50,406,380,786,836.073006,0.977705
50,402,384,786,830.473441,0.981530
50,406,387,793,839.614673,0.980219
50,408,379,787,837.039405,0.978798
50,414,389,803,850.793191,0.980984
50,405,379,784,833.751743,0.979016
50,411,385,796,842.693509,0.980984
50,407,382,789,836.347312,0.979891
50,408,381,789,836.347312,0.980000
50,411,386,797,843.752169,0.981421
50,406,380,786,834.230368,0.979672
50,410,382,792,840.013910,0.978689
50,408,385,793,838.256701,0.981749
50,404,387,791,833.926720,0.983169
50,411,386,797,844.338312,0.981967
50,413,383,796,845.236161,0.978033
50,406,381,787,833.261976,0.979454
50,412,385,797,846.101636,0.979016
50,409,386,795,843.195781,0.978579
50,408,393,801,846.126761,0.982186
50,401,381,782,828.927247,0.978033
50,405,382,787,831.914279,0.983388
50,411,381,792,839.527340,0.979126
50,403,383,786,828.750864,0.983169
50,408,391,799,842.457940,0.982077
50,408,386,794,841.452397,0.980656
50,407,387,794,838.829234,0.981421
50,407,377,784,831.336192,0.980109
50,410,388,798,842.957746,0.980437
50,404,389,793,837.192800,0.981967
50,403,381,784,828.934597,0.980000
50,412,382,794,842.916812,0.979454
50,402,380,782,830.273845,0.980109
50,407,391,798,841.694524,0.983388
50,405,381,786,838.216783,0.975628
50,408,386,794,839.895954,0.979344
50,409,381,790,840.132497,0.978033
50,401,379,780,828.246489,0.977596
50,403,382,785,830.952106,0.978470
50,404,383,787,834.517325,0.981967
50,409,385,794,843.895923,0.978361
50,406,384,790,836.341548,0.978033
50,407,381,788,837.129920,0.980656
50,408,381,789,838.289596,0.979235
50,407,385,792,837.006237,0.982732
50,404,383,787,832.491329,0.982404
50,406,386,792,838.652934,0.980437
50,407,384,791,838.273106,0.980328
50,405,380,785,834.912240,0.975956
50,405,383,788,833.838325,0.980984
50,410,378,788,837.421603,0.979016
50,405,388,793,839.226232,0.979563
50,407,386,793,841.074533,0.980656
50,408,387,795,837.564767,0.983279
50,406,382,788,836.062152,0.979126
50,411,388,799,847.536518,0.980000
50,409,383,792,842.455243,0.977705
50,407,385,792,837.877211,0.980656
50,406,378,784,830.758541,0.979563
50,412,386,798,846.672078,0.981202
50,403,378,781,829.500871,0.977596
50,403,385,788,831.434502,0.981202
50,411,384,795,846.729135,0.975191
50,403,379,782,828.735233,0.979563
50,403,382,785,827.219855,0.982295
50,409,388,797,841.124567,0.982186
50,399,378,777,822.578966,0.979563
50,403,384,787,830.570934,0.983060
50,405,381,786,832.106907,0.980656
50,410,387,797,846.396240,0.977049
50,404,386,790,836.728788,0.981093
50,409,390,799,843.527172,0.983825
50,404,378,782,829.311544,0.978798
50,407,389,796,842.206290,0.981749
50,401,384,785,831.048247,0.978907
50,408,383,791,836.335798,0.981093
50,405,381,786,835.975822,0.976831
50,414,391,805,850.450294,0.982514
50,404,385,789,833.932078,0.981421
50,405,378,783,832.688285,0.979235
50,404,385,789,836.056746,0.981858
50,406,385,791,836.142560,0.981858
50,414,391,805,850.352113,0.983607
50,405,380,785,834.912240,0.977596
50,402,384,786,832.588562,0.979672
50,408,385,793,839.420407,0.980546
50,407,386,793,838.063063,0.983497
50,400,380,780,824.038795,0.980984
50,408,382,790,839.157186,0.979454
50,410,384,794,843.112452,0.978361
50,407,387,794,835.549166,0.984044
50,403,384,787,832.491329,0.980000
50,409,385,794,840.381724,0.980328
50,408,388,796,843.474233,0.979891
50,403,381,784,831.625319,0.978142
50,411,385,796,842.303689,0.981311
50,408,387,795,838.143795,0.983825
50,404,384,788,835.384081,0.980656
50,411,383,794,846.846952,0.975956
50,404,375,779,830.267909,0.975410
50,413,393,806,849.055952,0.984918
50,401,385,786,830.953206,0.982077
50,408,387,795,840.662198,0.980109
50,408,379,787,835.873476,0.979672
50,404,384,788,831.530389,0.981749
50,400,376,776,823.999072,0.977814
50,404,385,789,830.669658,0.984481
50,413,391,804,847.925311,0.983169
50,403,379,782,828.447378,0.980984
50,407,387,794,836.607554,0.981639
50,405,384,789,835.379542,0.981749
50,409,383,792,839.527340,0.980328
50,404,387,791,836.529126,0.982732
50,411,383,794,842.525803,0.977596
50,407,388,795,838.433610,0.984262
50,412,385,797,842.777072,0.980000
50,407,384,791,837.690972,0.980765
50,403,380,783,829.314736,0.981202
50,406,386,792,834.980989,0.981202
50,405,381,786,833.843478,0.981093
50,401,380,781,828.539130,0.980984
50,407,383,790,834.796166,0.981639
50,406,389,795,838.626931,0.982951
50,404,377,781,831.624578,0.977049
50,406,382,788,835.965217,0.979126
50,408,385,793,841.757541,0.979235
50,403,386,789,831.626541,0.982514
50,413,385,798,845.397708,0.980546
50,400,387,787,836.261758,0.976284
50,408,387,795,838.047235,0.982077
50,410,389,799,844.599122,0.980109
50,412,385,797,843.947460,0.980984
50,408,389,797,846.298016,0.978689
50,409,384,793,840.100729,0.979781
50,403,378,781,827.675469,0.980219
50,404,383,787,834.227294,0.979672
50,406,386,792,837.102922,0.980000
50,403,380,783,829.122787,0.982077
50,407,392,799,841.972820,0.982951
50,406,388,794,837.668627,0.983497
50,405,384,789,834.799954,0.981093
50,409,378,787,837.039405,0.977377
50,404,377,781,831.237641,0.979016
50,404,384,788,835.965217,0.979126
50,406,375,781,832.205660,0.975082
50,410,379,789,838.874041,0.976066
50,403,377,780,829.401511,0.977377
50,405,380,785,832.107275,0.980000
50,404,384,788,831.626298,0.981749
50,409,384,793,841.172038,0.979563
50,406,384,790,832.584658,0.982951
50,409,385,794,844.288205,0.978798
50,406,383,789,834.993060,0.980656
50,407,383,790,834.603395,0.981311
50,406,382,788,833.645508,0.980546
50,403,383,786,829.994230,0.981093
50,407,386,793,840.295310,0.980109
50,402,380,782,827.776492,0.979454
50,406,385,791,838.758836,0.978579
50,404,383,787,829.900887,0.983388
50,402,378,780,826.041667,0.979781
50,409,387,796,840.845070,0.981639
50,405,384,789,837.414453,0.979563
50,408,382,790,838.573086,0.980328
50,405,384,789,832.297671,0.982186
50,414,387,801,847.398543,0.981749
50,408,385,793,836.710101,0.983279
50,409,386,795,839.982679,0.981202
50,403,380,783,825.968411,0.984262
50,406,387,793,836.999654,0.983716
50,405,381,786,834.617616,0.980328
50,404,385,789,837.414453,0.978033
50,402,385,787,830.666744,0.981858
50,405,380,785,831.529289,0.981967
50,413,387,800,847.909186,0.982077
50,403,378,781,829.597167,0.978470
50,406,382,788,836.256089,0.980328
50,410,383,793,840.977051,0.978470
50,405,383,788,835.190548,0.979563
50,406,382,788,835.771415,0.981749
50,410,379,789,840.730174,0.976393
50,409,388,797,839.381906,0.981858
50,408,388,796,842.498554,0.981639
50,404,385,789,833.643187,0.980765
50,411,385,796,842.888555,0.982077
50,408,388,796,842.986111,0.980765
50,406,384,790,837.504345,0.977158
50,413,387,800,847.516499,0.980219
50,413,390,803,845.409044,0.983388
50,403,387,790,834.121856,0.981967
50,407,386,793,838.256701,0.982514
50,404,380,784,830.662344,0.982732
50,408,387,795,838.433610,0.982623
50,400,381,781,826.717955,0.979781
50,401,381,782,828.447378,0.980656
50,404,385,789,834.221169,0.981311
50,408,381,789,839.556925,0.977268
50,406,378,784,833.461136,0.978142
50,408,385,793,838.450428,0.981530
50,405,378,783,832.978723,0.977268
50,410,382,792,841.281635,0.978579
50,402,384,786,828.941909,0.984809
50,405,384,789,832.873789,0.982951
50,414,389,803,850.596203,0.980109
50,406,384,790,835.085490,0.979126
50,408,386,794,842.721262,0.979454
50,409,382,791,834.792388,0.982404
50,402,382,784,830.373886,0.979891
50,405,385,790,834.410712,0.983060
50,404,382,786,833.456948,0.979126
50,400,383,783,829.987257,0.979781
50,403,381,784,830.566169,0.983607
50,407,378,785,834.718187,0.979563
50,408,379,787,834.034051,0.980546
50,405,381,786,833.263816,0.979454
50,405,386,791,837.400208,0.980765
50,403,381,784,834.042553,0.975738
50,406,376,782,834.437318,0.977923
50,406,387,793,835.650121,0.983934
50,403,379,782,835.801892,0.973880
50,408,388,796,840.069204,0.981093
50,406,387,793,835.553892,0.982404
50,400,378,778,824.209795,0.980546
50,402,385,787,833.551337,0.982077
50,398,377,775,823.128265,0.978251
50,408,381,789,836.541136,0.980437
50,409,384,793,839.906239,0.981421
50,413,386,799,845.575989,0.981202
50,401,375,776,821.140280,0.981202
50,401,377,778,827.852076,0.977596
50,409,391,800,840.027542,0.984918
50,404,384,788,837.908193,0.978142
50,402,384,786,833.650168,0.979126
