NUM_CAMPS,MB_TRIPS,OB_TRIPS,TOTAL_TRIPS,OPTIMAL_TRIPS_TOTAL,CAMP_POPULATION_PERCENTAGE
39,338,311,649,689.991509,0.975200
39,330,311,641,681.689316,0.974219
39,339,311,650,692.602269,0.973098
39,332,310,642,682.752794,0.974079
39,327,308,635,673.301887,0.977021
39,335,306,641,684.442998,0.971136
39,335,309,644,686.106583,0.975900
39,335,311,646,686.495235,0.973939
39,328,308,636,676.271156,0.977301
40,343,314,657,700.136847,0.976503
40,339,315,654,693.105545,0.977596
40,339,316,655,694.165340,0.978825
40,344,319,663,702.135417,0.979918
40,344,319,663,703.764501,0.977186
40,341,319,660,702.617801,0.975546
40,342,317,659,700.636166,0.974863
40,344,322,666,707.051487,0.977186
40,349,322,671,712.566372,0.977869
40,344,321,665,705.682807,0.977322
40,342,319,661,699.208092,0.979918
40,340,311,651,695.362615,0.973224
40,345,323,668,708.558180,0.978689
40,345,321,666,705.108476,0.976913
40,338,304,642,687.555230,0.969672
40,341,311,652,697.244704,0.971721
40,346,322,668,705.898657,0.977732
40,337,314,651,690.425963,0.978279
40,342,311,653,698.314098,0.973497
40,339,314,653,695.064708,0.975410
41,357,322,679,726.649123,0.971078
41,352,311,663,715.033635,0.963215
41,352,323,675,718.066780,0.976143
41,350,328,678,715.677265,0.981074
41,355,323,678,723.617923,0.968812
41,344,318,662,706.039232,0.975210
41,347,317,664,707.568811,0.975077
41,350,319,669,715.539130,0.973877
41,354,329,683,723.806356,0.978942
41,355,328,683,724.420271,0.976543
41,348,318,666,713.245504,0.970012
41,347,314,661,705.674872,0.975343
41,345,320,665,709.339636,0.971478
41,344,321,665,703.538494,0.979342
41,352,326,678,721.053721,0.975743
41,346,318,664,708.575167,0.971212
41,346,323,669,709.872295,0.977076
41,350,316,666,713.958851,0.969212
41,349,319,668,712.742321,0.973077
41,349,321,670,714.165364,0.975610
42,353,325,678,721.660158,0.975800
42,356,323,679,726.143593,0.973328
42,353,331,684,725.334437,0.978663
42,351,322,673,721.031224,0.971116
42,356,333,689,731.949413,0.979443
42,353,328,681,722.951105,0.976971
42,354,322,676,722.734177,0.972417
42,358,330,688,729.576159,0.978923
42,354,316,670,719.019827,0.970466
42,350,325,675,715.790563,0.977882
42,359,326,685,729.919590,0.975410
42,355,326,681,727.776140,0.971637
42,350,319,669,713.760966,0.974369
42,358,317,675,724.689202,0.970206
42,359,329,688,733.217970,0.974629
42,350,325,675,716.977612,0.978012
42,353,326,679,722.424419,0.977101
42,353,329,682,725.114400,0.976451
42,356,330,686,729.973141,0.976711
42,358,329,687,732.660191,0.973718
43,364,324,688,742.338132,0.968738
43,359,338,697,739.077348,0.976363
43,356,324,680,726.336365,0.973821
43,356,333,689,731.777703,0.976490
43,357,332,689,731.185570,0.979159
43,365,339,704,747.003236,0.977761
43,364,335,699,745.113926,0.975855
43,362,331,693,740.926223,0.971026
43,361,335,696,740.711929,0.975219
43,356,324,680,726.829666,0.971534
43,356,327,683,730.036267,0.971661
43,360,333,693,738.418009,0.973948
43,362,326,688,735.980424,0.972042
43,362,322,684,736.507389,0.968357
43,359,331,690,737.718750,0.972169
43,356,330,686,729.674777,0.977507
43,358,335,693,736.821646,0.978015
43,363,330,693,737.419473,0.973567
43,361,332,693,741.429912,0.968230
43,363,335,698,744.148760,0.976744
44,366,340,706,749.270067,0.979260
44,364,347,711,752.197083,0.981123
44,369,343,712,754.841870,0.979508
44,363,341,704,747.640200,0.977769
44,369,343,712,753.552050,0.980502
44,362,346,708,748.236776,0.981371
44,363,336,699,743.310618,0.975782
44,362,348,710,747.700759,0.983855
44,369,342,711,753.583257,0.981123
44,365,342,707,749.541014,0.980005
44,367,345,712,752.167935,0.981371
44,370,346,716,757.785489,0.976528
44,365,349,714,753.786286,0.980999
44,367,347,714,759.261490,0.977149
44,370,341,711,752.493691,0.980378
44,364,341,705,745.359769,0.981619
44,368,346,714,755.271676,0.980626
44,364,345,709,751.562401,0.980750
44,369,344,713,753.125541,0.983855
44,365,340,705,752.573247,0.975907
45,369,343,712,760.088151,0.975713
45,376,352,728,771.865585,0.981785
45,374,344,718,770.388274,0.970978
45,367,345,712,755.874694,0.979356
45,377,360,737,778.700924,0.981664
45,370,349,719,760.756135,0.980449
45,370,350,720,758.306689,0.982028
45,371,344,715,762.006600,0.976078
45,376,354,730,771.502823,0.983485
45,373,348,721,764.640695,0.980692
45,371,343,714,760.842391,0.976928
45,374,342,716,762.776197,0.978871
45,371,353,724,766.538956,0.978264
45,374,348,722,768.869779,0.975713
45,370,345,715,758.766108,0.978264
45,371,348,719,764.094077,0.978992
45,374,349,723,767.651496,0.976928
45,374,346,720,764.663400,0.976806
45,371,345,716,761.004130,0.980328
45,373,350,723,764.988436,0.982271
46,384,360,744,787.797736,0.981706
46,384,357,741,786.699205,0.977786
46,382,357,739,783.094411,0.978855
46,390,359,749,798.920679,0.974222
46,385,362,747,790.278497,0.980756
46,385,349,734,781.831203,0.977548
46,383,354,737,781.959415,0.979330
46,384,353,737,784.431154,0.977786
46,374,357,731,772.186975,0.982419
46,379,357,736,779.620989,0.980280
46,389,359,748,795.033333,0.979449
46,379,357,736,778.249969,0.980756
46,372,352,724,769.427093,0.978498
46,380,355,735,777.485549,0.981587
46,387,357,744,793.587430,0.975647
46,379,357,736,778.347739,0.982181
46,384,354,738,783.415385,0.978023
46,380,353,733,777.421444,0.979330
46,381,357,738,783.613017,0.979211
46,381,358,739,781.815006,0.980280
47,385,362,747,792.225277,0.978258
47,384,359,743,792.183340,0.975352
47,385,362,747,792.322974,0.978607
47,389,359,748,798.801589,0.974538
47,389,359,748,794.755775,0.976166
47,380,362,742,784.215041,0.982560
47,385,366,751,794.899212,0.978491
47,382,361,743,789.150778,0.978026
47,381,355,736,783.554400,0.976049
47,382,363,745,785.840692,0.980235
47,385,358,743,789.150778,0.976863
47,388,360,748,796.921590,0.975933
47,378,357,735,780.075888,0.978840
47,382,361,743,789.150778,0.979654
47,386,356,742,789.453488,0.977096
47,388,358,746,794.495542,0.976398
47,380,360,740,785.576401,0.977677
47,388,361,749,795.818283,0.977910
47,386,361,747,792.029956,0.979421
47,391,360,751,799.820579,0.977328
48,393,361,754,802.123774,0.976207
48,400,366,766,816.570874,0.977231
48,397,364,761,810.159253,0.975751
48,393,363,756,804.738730,0.976662
48,393,370,763,807.979747,0.980077
48,397,361,758,809.221196,0.976093
48,391,368,759,804.228709,0.980305
48,392,366,758,804.236260,0.978142
48,391,368,759,802.100096,0.980077
48,386,361,747,797.671772,0.974613
48,396,367,763,812.879563,0.974841
48,384,358,742,793.296981,0.972108
48,391,373,764,806.704652,0.982468
48,391,366,757,804.730485,0.978597
48,395,367,762,807.992274,0.976434
48,396,367,763,813.570284,0.973133
48,398,363,761,808.884802,0.978256
48,389,360,749,803.912023,0.971767
48,390,371,761,806.542471,0.980533
48,386,362,748,794.201861,0.976548
49,399,369,768,820.328291,0.972343
49,403,367,770,823.838444,0.972789
49,404,371,775,827.312500,0.971785
49,403,373,776,824.649443,0.977361
49,406,369,775,830.476219,0.970113
49,402,366,768,816.825525,0.976358
49,401,361,762,819.188826,0.969220
49,400,367,767,820.726611,0.971228
49,403,371,774,829.404637,0.973458
49,397,366,763,815.376117,0.974462
49,405,371,776,827.001664,0.976915
49,402,360,762,817.424812,0.968997
49,391,367,758,808.779867,0.974573
49,401,367,768,822.483698,0.969890
49,406,364,770,823.838444,0.973012
49,395,365,760,811.493213,0.974127
49,403,367,770,826.204380,0.971005
49,397,374,771,816.722623,0.977473
49,401,379,780,826.549279,0.979369
49,394,368,762,808.717481,0.977361
50,409,382,791,836.142560,0.981311
50,408,386,794,842.135157,0.980984
50,408,387,795,841.440139,0.980000
50,406,382,788,833.163855,0.981967
50,408,386,794,839.119889,0.981967
50,403,386,789,831.914035,0.983388
50,410,384,794,842.623521,0.979563
50,410,387,797,842.582322,0.981202
50,409,384,793,840.684741,0.980000
50,405,384,789,835.282888,0.978579
50,409,383,792,839.819214,0.979344
50,406,386,792,838.555890,0.979563
50,412,385,797,845.415024,0.979126
50,406,381,787,834.904348,0.977705
50,402,382,784,825.785657,0.983169
50,404,382,786,832.492187,0.981530
50,407,381,788,835.480881,0.980437
50,400,381,781,827.004976,0.982077
50,408,378,786,839.292800,0.975082
50,410,388,798,844.713096,0.978907
51,412,390,802,851.156015,0.978356
51,413,388,801,853.979095,0.974285
51,414,389,803,856.404868,0.974821
51,418,394,812,860.008625,0.980392
51,416,391,807,855.004087,0.979535
51,410,382,792,841.691642,0.976856
51,419,391,810,859.255513,0.980499
51,413,387,800,850.000000,0.978571
51,412,387,799,850.486656,0.975892
51,414,392,806,854.623722,0.979856
51,413,383,796,849.327541,0.974606
51,414,390,804,854.152760,0.978464
51,414,395,809,856.442491,0.979749
51,409,388,797,842.305628,0.982535
51,417,393,810,860.233273,0.977178
51,418,393,811,860.903435,0.979749
51,412,388,800,849.323171,0.978464
51,418,391,809,857.512436,0.979428
51,410,386,796,841.439348,0.980714
51,405,390,795,839.336538,0.981678
52,427,397,824,873.183073,0.980034
52,422,402,824,869.600089,0.981190
52,422,401,823,870.862671,0.979929
52,418,397,815,859.911298,0.980244
52,423,398,821,868.649767,0.979088
52,427,399,826,877.354169,0.978562
52,423,394,817,868.182245,0.978562
52,424,398,822,870.675868,0.980139
52,428,395,823,873.680054,0.979403
52,424,397,821,869.423103,0.980454
52,427,398,825,872.881921,0.981295
52,419,397,816,863.839804,0.981295
52,420,399,819,867.208635,0.978352
52,422,402,824,869.503659,0.983291
52,422,392,814,864.511607,0.977932
52,421,395,816,865.573069,0.979823
52,420,396,816,864.032046,0.979088
52,424,400,824,871.920827,0.978352
52,428,402,830,876.612653,0.981190
52,425,394,819,868.561685,0.979088
53,437,404,841,891.070461,0.980720
53,431,408,839,886.723439,0.981029
53,427,398,825,877.472859,0.975771
53,426,406,832,878.942163,0.981338
53,426,402,828,877.104849,0.978864
53,427,406,833,882.883510,0.978967
53,428,400,828,877.200655,0.978967
53,437,411,848,895.064969,0.982576
53,427,401,828,876.052362,0.981235
53,437,407,844,896.894489,0.978245
53,428,394,822,877.747220,0.978142
53,424,403,827,874.517335,0.980720
53,432,407,839,888.951387,0.981648
53,426,410,836,879.241379,0.985669
53,425,397,822,874.473840,0.977523
53,432,403,835,888.011513,0.976596
53,431,402,833,885.108129,0.980204
53,428,402,830,880.666229,0.978864
53,428,404,832,882.016395,0.978658
53,425,398,823,875.249671,0.976183
54,433,405,838,890.155434,0.976118
54,435,404,839,891.792836,0.978648
54,438,409,847,898.749490,0.978344
54,434,407,841,891.521347,0.981178
54,440,406,846,900.977692,0.976827
54,431,398,829,885.832396,0.973386
54,434,402,836,891.961995,0.975207
54,435,413,848,895.579352,0.983202
54,433,408,841,891.616994,0.980166
54,435,401,836,891.865702,0.974701
54,437,403,840,891.992263,0.977535
54,436,411,847,900.780672,0.976523
54,442,402,844,902.250974,0.973082
54,436,407,843,896.044530,0.977535
54,430,405,835,889.454565,0.978344
54,438,406,844,898.170149,0.977130
54,430,403,833,883.135500,0.980166
54,439,404,843,899.819183,0.974398
54,436,409,845,899.331179,0.975916
54,435,405,840,893.432354,0.976725
55,444,422,866,914.615950,0.983507
55,445,414,859,917.232654,0.973174
55,442,409,851,906.286636,0.978341
55,443,412,855,910.161290,0.976652
55,439,402,841,898.012412,0.972181
55,436,404,840,896.754349,0.974367
55,445,400,845,910.201734,0.969796
55,443,410,853,909.475106,0.975857
55,437,409,846,898.869418,0.979533
55,441,409,850,909.165781,0.973075
55,456,416,872,931.113940,0.973671
55,438,407,845,900.182578,0.976254
55,445,404,849,911.097665,0.969697
55,440,413,853,905.064832,0.978539
55,447,414,861,915.289924,0.978539
55,436,402,838,893.198136,0.975062
55,439,406,845,899.992063,0.976056
55,440,412,852,905.053298,0.977943
55,451,413,864,923.649495,0.974367
55,442,411,853,909.186170,0.975161
56,451,431,882,931.924528,0.981850
56,444,421,865,919.460637,0.980777
56,444,427,871,918.124666,0.984582
56,455,425,880,934.435810,0.980484
56,458,433,891,940.754997,0.981265
56,456,430,886,935.765021,0.980191
56,446,426,872,923.739508,0.980874
56,453,428,881,930.580087,0.983021
56,454,427,881,930.100752,0.984778
56,454,424,878,931.539911,0.982240
56,446,422,868,920.548898,0.980679
56,446,422,868,919.312112,0.981167
56,445,423,868,922.171263,0.978630
56,451,424,875,926.342975,0.980972
56,447,422,869,919.705876,0.982045
56,447,427,874,922.425541,0.983607
56,448,426,874,923.662164,0.981265
56,455,428,883,932.212218,0.983607
56,450,425,875,927.013336,0.981460
56,440,422,862,910.510823,0.981948
57,452,432,884,935.857505,0.983223
57,457,432,889,942.202703,0.981018
57,452,432,884,933.772557,0.983319
57,451,427,878,932.629124,0.978717
57,461,429,890,949.242331,0.977663
57,454,433,887,935.520425,0.982840
57,455,433,888,939.424746,0.982456
57,453,431,884,936.427744,0.981018
57,455,427,882,934.498933,0.979580
57,454,430,884,935.762533,0.978142
57,458,435,893,945.481425,0.979292
57,455,429,884,938.429066,0.980635
57,454,435,889,942.394207,0.980635
57,456,429,885,939.586260,0.978621
57,454,436,890,937.262998,0.985524
57,460,430,890,951.675038,0.975074
57,455,432,887,938.462014,0.980635
57,447,427,874,924.707780,0.982648
57,452,430,882,932.888055,0.982360
57,452,429,881,934.103578,0.980922
58,462,437,899,952.294012,0.979461
58,457,438,895,943.911963,0.983889
58,469,434,903,960.268711,0.978331
58,461,444,905,955.692966,0.983324
58,460,439,899,946.907413,0.985208
58,465,436,901,953.651177,0.982664
58,457,435,892,943.654739,0.981816
58,466,437,903,956.722100,0.980497
58,462,431,893,951.350196,0.975975
58,461,433,894,946.997605,0.981911
58,460,430,890,944.646000,0.979178
58,463,439,902,952.524923,0.983418
58,459,428,887,942.592911,0.978896
58,460,440,900,950.885925,0.982288
58,463,432,895,948.909200,0.979461
58,457,436,893,943.678017,0.981157
58,465,438,903,956.626609,0.980215
58,462,437,899,951.819052,0.982570
58,466,437,903,954.815900,0.983701
58,465,439,904,956.349646,0.982193
59,469,443,912,965.189571,0.981939
59,474,448,922,973.958908,0.980921
59,467,444,911,965.550898,0.981939
59,463,436,899,954.706698,0.979531
59,472,444,916,969.422858,0.981291
59,469,441,910,965.154224,0.980272
59,467,446,913,966.247893,0.980272
59,471,436,907,963.297167,0.979253
59,464,439,903,956.227050,0.980272
59,469,447,916,967.147663,0.981291
59,466,438,904,962.667719,0.977772
59,466,440,906,961.572987,0.977772
59,469,444,913,967.101050,0.979717
59,466,440,906,962.613856,0.978235
59,470,434,904,962.382962,0.977957
59,464,438,902,957.515878,0.979068
59,466,434,900,955.862680,0.979161
59,463,435,898,958.357814,0.975919
59,462,437,899,952.178046,0.981939
59,470,439,909,966.086524,0.979531
60,475,442,917,972.911392,0.979781
60,467,445,912,963.324675,0.983698
60,473,442,915,972.763362,0.980783
60,473,444,917,973.946605,0.979417
60,470,444,914,967.858038,0.981603
60,475,446,921,976.966477,0.980510
60,480,452,932,988.443929,0.979053
60,474,448,922,976.612001,0.980965
60,476,452,928,981.736198,0.980328
60,476,452,928,984.391846,0.979508
60,472,450,922,974.731369,0.981239
60,475,443,918,975.669345,0.979690
60,473,445,918,970.502600,0.981603
60,470,442,912,965.740187,0.982332
60,469,450,919,973.716105,0.980328
60,482,447,929,986.310191,0.979599
60,468,436,904,965.180863,0.977231
60,475,441,916,976.948033,0.976867
60,477,445,922,980.205267,0.979508
60,470,451,921,979.142138,0.978689
61,486,457,943,998.454804,0.981009
61,480,461,941,990.418914,0.984413
61,484,461,945,999.719011,0.984144
61,487,463,950,1003.012390,0.983786
61,485,469,954,1005.144125,0.983607
61,479,456,935,987.922858,0.983517
61,484,466,950,999.797304,0.983159
61,482,455,937,991.349730,0.982263
61,489,473,962,1014.626417,0.984502
61,478,456,934,985.373972,0.983069
61,476,451,927,981.048635,0.982263
61,482,460,942,993.814006,0.981905
61,484,467,951,1002.077874,0.983786
61,485,461,946,1001.536229,0.982352
61,479,461,940,993.958511,0.982711
61,476,455,931,983.231126,0.984054
61,479,455,934,987.520553,0.982173
61,489,463,952,1010.956621,0.980382
61,485,461,946,999.734734,0.985757
61,486,462,948,1004.415718,0.982442
62,496,468,964,1020.102966,0.982196
62,485,467,952,1004.500325,0.984312
62,489,467,956,1009.284079,0.980962
62,491,465,956,1011.543038,0.981844
62,487,469,956,1008.627115,0.983695
62,488,465,953,1005.836093,0.982813
62,486,466,952,1006.278368,0.984312
62,490,465,955,1008.697635,0.983607
62,483,463,946,999.098576,0.981491
62,485,467,952,1004.593750,0.983607
62,490,466,956,1009.565897,0.986074
62,486,467,953,1007.053926,0.982549
62,491,464,955,1010.673445,0.981051
62,486,464,950,1002.763048,0.983695
62,486,466,952,1005.061133,0.984400
62,487,463,950,1008.014589,0.980874
62,485,465,950,1003.977273,0.981844
62,487,467,954,1010.746475,0.981051
62,487,467,954,1005.115052,0.985986
62,485,463,948,1001.956963,0.983078
63,495,470,965,1020.593065,0.982999
63,495,470,965,1022.844994,0.980571
63,492,475,967,1023.459378,0.982219
63,496,468,964,1022.254967,0.981265
63,491,468,959,1015.924929,0.981265
63,500,471,971,1026.279703,0.982392
63,486,466,952,1007.398623,0.981438
63,492,472,964,1015.158568,0.983780
63,489,468,957,1008.247556,0.985168
63,500,469,969,1027.084766,0.978402
63,498,473,971,1026.185627,0.984474
63,493,472,965,1020.967698,0.983954
63,488,462,950,1007.687000,0.980311
63,497,473,970,1024.471418,0.982219
63,495,462,957,1018.015593,0.978402
63,487,466,953,1006.424567,0.983607
63,489,470,959,1014.712830,0.982999
63,500,465,965,1026.336255,0.977969
63,499,472,971,1026.844524,0.981438
63,489,469,958,1017.483372,0.978923
64,497,471,968,1025.064738,0.981387
64,492,469,961,1016.640954,0.981814
64,501,473,974,1032.538740,0.979935
64,511,477,988,1052.046186,0.978825
64,508,483,991,1046.581785,0.984375
64,502,479,981,1036.207792,0.982411
64,505,476,981,1041.373335,0.980533
64,498,477,975,1028.571429,0.983180
64,504,475,979,1037.369764,0.981557
64,501,477,978,1031.271811,0.982582
64,507,481,988,1047.569799,0.979167
64,502,477,979,1028.898780,0.984802
64,498,470,968,1027.014766,0.982411
64,503,473,976,1035.502491,0.981216
64,508,479,987,1046.983425,0.980362
64,500,474,974,1030.766061,0.981130
64,508,480,988,1044.732394,0.982155
64,509,478,987,1044.712517,0.980106
64,498,478,976,1032.416185,0.982326
64,503,476,979,1037.933195,0.979764
65,512,483,995,1058.728419,0.978562
65,508,480,988,1045.946956,0.982598
65,513,480,993,1058.114754,0.976124
65,507,484,991,1045.494013,0.983859
65,510,482,992,1050.275033,0.980412
65,507,476,983,1046.053408,0.977806
65,510,477,987,1046.658197,0.981000
65,508,481,989,1049.714910,0.982346
65,508,476,984,1045.340716,0.978142
65,510,484,994,1056.530248,0.978646
65,508,484,992,1050.649096,0.981841
65,510,479,989,1048.125000,0.980748
65,509,480,989,1049.340380,0.980916
65,509,476,985,1050.248745,0.976797
65,501,487,988,1039.563025,0.984615
65,507,479,986,1047.091331,0.979739
65,508,480,988,1048.840696,0.978983
65,518,484,1002,1062.943904,0.979823
65,501,481,982,1038.301333,0.982009
65,510,481,991,1052.589070,0.979655
66,519,489,1008,1068.324324,0.981205
66,518,482,1000,1061.802198,0.981619
66,516,484,1000,1063.391442,0.977066
66,527,498,1025,1085.865275,0.980460
66,517,495,1012,1069.466795,0.983110
66,512,484,996,1056.718904,0.978887
66,513,482,995,1058.074485,0.978142
66,519,491,1010,1073.174980,0.978556
66,513,486,999,1059.808696,0.980460
66,517,491,1008,1070.108464,0.981537
66,515,487,1002,1061.965251,0.981537
66,518,489,1007,1066.609313,0.981454
66,514,486,1000,1058.545136,0.982033
66,518,486,1004,1064.645478,0.980460
66,508,484,992,1047.781023,0.982861
66,520,487,1007,1069.893209,0.977894
66,512,492,1004,1059.807027,0.983193
66,514,486,1000,1060.496971,0.978722
66,521,492,1013,1073.340995,0.979964
66,521,484,1005,1069.084904,0.979632
67,522,492,1014,1076.140743,0.978550
67,524,496,1020,1077.193798,0.983199
67,526,498,1024,1084.594333,0.983607
67,523,497,1020,1079.332010,0.982546
67,522,499,1021,1084.884392,0.980997
67,521,499,1020,1078.401311,0.982302
67,520,499,1019,1074.841621,0.983607
67,525,498,1023,1080.920631,0.983280
67,521,500,1021,1081.323400,0.981323
67,524,502,1026,1088.122654,0.982465
67,528,501,1029,1085.950164,0.984177
67,527,506,1033,1088.953056,0.983525
67,524,504,1028,1085.455391,0.983770
67,526,504,1030,1088.786102,0.982791
67,529,505,1034,1093.863158,0.982465
67,528,500,1028,1090.809866,0.980670
67,523,495,1018,1079.825071,0.980589
67,520,497,1017,1076.901028,0.980834
67,523,500,1023,1079.803977,0.981812
67,526,495,1021,1084.508447,0.980670
68,528,500,1028,1086.867630,0.982562
68,534,498,1032,1095.845038,0.980714
68,523,501,1024,1087.071831,0.981115
68,529,510,1039,1097.285581,0.983687
68,532,502,1034,1093.768786,0.982160
68,526,500,1026,1087.339806,0.981356
68,528,511,1039,1093.573205,0.984892
68,533,507,1040,1100.957890,0.982482
68,523,495,1018,1074.833871,0.984330
68,529,503,1032,1093.419157,0.983285
68,533,505,1038,1096.694855,0.984249
68,526,506,1032,1091.003993,0.983044
68,535,500,1035,1100.721306,0.978865
68,532,511,1043,1100.296033,0.983526
68,530,505,1035,1093.432380,0.983044
68,540,514,1054,1111.429201,0.984491
68,532,504,1036,1095.046632,0.982883
68,535,509,1044,1099.766020,0.985616
68,528,500,1028,1087.052345,0.982642
68,533,509,1042,1103.544511,0.981839
69,530,508,1038,1098.828471,0.981547
69,537,513,1050,1109.485356,0.983369
69,536,510,1046,1107.854555,0.982577
69,530,497,1027,1091.668406,0.978696
69,537,510,1047,1108.727692,0.982339
69,534,507,1041,1103.669773,0.981627
69,541,506,1047,1109.751448,0.981152
69,535,511,1046,1106.926081,0.981627
69,538,514,1052,1111.040816,0.984003
69,541,507,1048,1111.838010,0.979884
69,544,511,1055,1118.888376,0.981468
69,535,511,1046,1104.242287,0.982735
69,538,515,1053,1113.867052,0.981231
69,535,510,1045,1104.017319,0.980914
69,527,507,1034,1095.880309,0.979726
69,533,510,1043,1105.047911,0.981468
69,530,507,1037,1094.100852,0.984557
69,538,509,1047,1109.285870,0.980756
69,544,515,1059,1119.369915,0.981785
69,530,506,1036,1098.184352,0.980676
70,546,515,1061,1125.862326,0.981577
70,545,517,1062,1123.851301,0.982358
70,540,515,1055,1116.812660,0.982514
70,541,517,1058,1117.310800,0.982670
70,548,521,1069,1131.165538,0.982358
70,546,524,1070,1130.356259,0.984075
70,539,519,1058,1117.034534,0.983841
70,546,517,1063,1128.732593,0.979938
70,538,518,1056,1116.671620,0.983060
70,542,509,1051,1113.038194,0.982201
70,540,516,1056,1114.555491,0.981733
70,545,513,1058,1123.982418,0.979157
70,545,521,1066,1126.502227,0.983450
70,546,516,1062,1125.059543,0.982279
70,538,517,1055,1114.326352,0.985948
70,547,519,1066,1126.781088,0.982045
70,537,513,1050,1113.451987,0.980094
70,547,523,1070,1129.983512,0.984934
70,541,514,1055,1116.351396,0.982436
70,541,513,1054,1114.924855,0.982045
71,556,523,1079,1145.005472,0.981067
71,555,522,1077,1142.976476,0.979604
71,551,526,1077,1142.883126,0.980297
71,549,515,1064,1130.103164,0.978604
71,550,522,1072,1138.414058,0.980220
71,545,518,1063,1126.370820,0.980605
71,555,520,1075,1144.593543,0.977449
71,556,526,1082,1146.410014,0.980220
71,549,516,1065,1131.627821,0.979604
71,557,532,1089,1151.104540,0.983222
71,557,526,1083,1142.438824,0.985069
71,562,528,1090,1156.583912,0.982144
71,552,528,1080,1144.664328,0.980990
71,545,518,1063,1125.911714,0.981836
71,547,527,1074,1139.327400,0.980220
71,546,525,1071,1131.341707,0.982529
71,546,520,1066,1128.813203,0.981836
71,550,520,1070,1138.337018,0.978681
71,558,529,1087,1151.332111,0.981221
71,556,522,1078,1146.284802,0.977372
72,557,527,1084,1149.982609,0.978597
72,560,531,1091,1158.061387,0.982468
72,552,524,1076,1138.836533,0.982089
72,553,530,1083,1145.785129,0.981254
72,563,524,1087,1156.984571,0.979584
72,557,525,1082,1147.398954,0.981254
72,559,526,1085,1150.487687,0.980343
72,557,526,1083,1146.705882,0.980874
72,566,537,1103,1164.980200,0.984441
72,557,533,1090,1152.080860,0.981937
72,558,519,1077,1146.340738,0.978294
72,563,529,1092,1156.886066,0.981178
72,562,534,1096,1158.701436,0.982165
72,552,522,1074,1139.373913,0.981785
72,558,528,1086,1155.266914,0.980115
72,559,523,1082,1148.508177,0.979508
72,560,528,1088,1154.411983,0.979812
72,563,527,1090,1153.376164,0.981785
72,554,524,1078,1142.054193,0.980571
72,559,525,1084,1153.698223,0.978370
73,562,544,1106,1164.949460,0.982858
73,561,534,1095,1162.806439,0.978591
73,563,544,1107,1169.414281,0.983008
73,566,542,1108,1169.915586,0.984355
73,570,535,1105,1176.418154,0.977169
73,561,541,1102,1161.560518,0.984205
73,562,537,1099,1163.355071,0.983083
73,562,540,1102,1165.145865,0.982334
73,566,540,1106,1171.136176,0.982184
73,565,536,1101,1167.136883,0.981361
73,567,537,1104,1172.550167,0.980612
73,566,539,1105,1167.855617,0.983457
73,560,541,1101,1162.065181,0.982184
73,561,537,1098,1158.990360,0.984056
73,565,540,1105,1169.428424,0.981286
73,570,544,1114,1179.513831,0.984355
73,567,539,1106,1172.902596,0.980088
73,568,544,1112,1172.471034,0.985703
73,564,543,1107,1167.383407,0.984580
73,566,540,1106,1170.301307,0.981735
74,578,553,1131,1194.509593,0.983016
74,570,546,1116,1177.381739,0.985157
74,573,547,1120,1181.785881,0.984271
74,563,540,1103,1169.406248,0.981908
74,568,546,1114,1174.082652,0.984936
74,572,545,1117,1181.566474,0.983902
74,575,550,1125,1188.080012,0.984567
74,570,545,1115,1181.666145,0.982204
74,568,544,1112,1176.553168,0.983533
74,564,538,1102,1165.608373,0.983237
74,571,540,1111,1176.322283,0.981687
74,571,544,1115,1181.019163,0.980505
74,573,545,1118,1184.289424,0.981317
74,569,543,1112,1178.671259,0.981687
74,569,539,1108,1172.412564,0.983090
74,575,548,1123,1190.330776,0.981834
74,571,545,1116,1178.115996,0.983607
74,568,534,1102,1170.820963,0.980062
74,561,541,1102,1165.153342,0.983680
74,571,546,1117,1180.644240,0.983607
75,582,548,1130,1198.736281,0.980911
75,577,549,1126,1191.178511,0.981785
75,582,548,1130,1197.070855,0.982222
75,581,555,1136,1200.831793,0.982878
75,575,556,1131,1194.534436,0.984117
75,580,555,1135,1201.718352,0.981639
75,572,541,1113,1183.721426,0.979162
75,582,551,1133,1198.768501,0.983388
75,577,549,1126,1192.741375,0.982295
75,580,551,1131,1197.206155,0.981566
75,569,547,1116,1178.782515,0.982441
75,580,552,1132,1198.819444,0.980911
75,574,545,1119,1187.434282,0.982659
75,577,551,1128,1194.952146,0.982295
75,580,560,1140,1201.266795,0.983607
75,572,545,1117,1182.751504,0.983024
75,582,556,1138,1204.337266,0.981348
75,569,547,1116,1178.147835,0.984481
75,576,548,1124,1189.888160,0.982368
75,573,545,1118,1187.382961,0.979308
76,583,555,1138,1206.441345,0.981018
76,588,557,1145,1211.922374,0.982312
76,585,557,1142,1209.391304,0.983175
76,583,559,1142,1207.735990,0.982744
76,585,553,1138,1210.501262,0.980083
76,589,557,1146,1215.849264,0.979436
76,592,564,1156,1222.634829,0.982456
76,582,557,1139,1204.563303,0.984613
76,589,564,1153,1218.627859,0.982312
76,584,560,1144,1209.023708,0.982312
76,589,558,1147,1217.003052,0.981737
76,587,560,1147,1216.446241,0.982384
76,585,552,1137,1202.448179,0.983247
76,590,565,1155,1221.670089,0.983822
76,581,556,1137,1202.722543,0.981953
