NUM_CAMPS,MB_TRIPS,OB_TRIPS,TOTAL_TRIPS,OPTIMAL_TRIPS_TOTAL,CAMP_POPULATION_PERCENTAGE
41,325,254,579,692.529412,0.879915
41,324,244,568,694.314761,0.865520
41,322,245,567,686.382865,0.870852
42,327,275,602,701.587870,0.897736
42,328,271,599,706.772183,0.895134
42,325,267,592,690.247573,0.902290
42,331,261,592,705.553109,0.880692
42,332,261,593,706.087994,0.883164
42,327,258,585,702.987805,0.879781
42,331,259,590,705.466708,0.882384
42,339,252,591,709.643181,0.880432
42,332,267,599,699.045551,0.896956
42,320,274,594,695.533821,0.897866
43,345,274,619,726.351178,0.895285
43,331,270,601,709.993845,0.890202
43,338,275,613,718.239577,0.900623
43,331,269,600,706.373429,0.890202
43,336,283,619,720.122856,0.904943
43,342,277,619,721.402695,0.902656
43,334,276,610,726.735806,0.883721
43,339,271,610,719.222355,0.892362
43,336,284,620,718.312721,0.905198
43,330,280,610,713.131778,0.903037
44,335,281,616,728.238438,0.889841
44,338,280,618,724.117579,0.894560
44,334,283,617,726.115756,0.896175
44,337,280,617,721.895379,0.897168
44,344,290,634,737.285962,0.904993
44,342,272,614,733.738201,0.882389
44,344,289,633,736.123050,0.904744
44,344,290,634,733.999712,0.905489
44,337,286,623,733.391228,0.893815
44,332,283,615,721.968217,0.897665
45,345,273,618,746.878485,0.876381
45,348,279,627,748.853517,0.881360
45,343,290,633,741.606914,0.898239
45,342,294,636,746.715141,0.895932
45,351,294,645,758.688045,0.892410
45,343,288,631,745.307659,0.892532
45,353,284,637,753.367083,0.889496
45,356,284,640,753.883565,0.893260
45,347,276,623,744.076142,0.879660
45,345,294,639,744.400198,0.901518
46,356,289,645,759.386014,0.894987
46,363,296,659,769.305505,0.898788
46,365,296,661,773.141309,0.898788
46,361,293,654,770.413098,0.893086
46,359,285,644,765.488845,0.885721
46,362,296,658,768.138122,0.901996
46,362,291,653,769.558169,0.896769
46,365,279,644,765.921447,0.886909
46,364,297,661,773.248749,0.902115
46,356,286,642,768.209808,0.875980
47,375,298,673,792.290309,0.894896
47,362,292,654,775.334804,0.885595
