NUM_CAMPS,MB_TRIPS,OB_TRIPS,TOTAL_TRIPS,OPTIMAL_TRIPS_TOTAL,CAMP_POPULATION_PERCENTAGE
40,24,454,478,636.637555,0.800000
40,29,471,500,660.292261,0.806967
40,27,477,504,645.882353,0.834016
40,34,463,497,638.925184,0.825410
40,28,478,506,655.677111,0.818579
40,32,468,500,640.756303,0.834973
40,20,481,501,648.968324,0.818033
40,26,457,483,628.655761,0.822814
40,32,443,475,630.005436,0.804918
40,25,451,476,638.621701,0.795082
40,22,470,492,634.503171,0.826093
40,18,491,509,645.285764,0.838525
40,23,481,504,647.924131,0.831557
40,24,482,506,651.066971,0.829645
40,20,471,491,643.876747,0.814344
40,25,470,495,651.456311,0.813798
40,20,479,499,642.737990,0.828279
40,22,470,492,640.028434,0.818716
40,21,483,504,648.037941,0.827869
40,21,478,499,641.045981,0.826503
40,18,487,505,646.258741,0.826913
40,23,469,492,633.387267,0.827732
40,24,482,506,648.331875,0.831148
40,24,481,505,656.240014,0.819672
40,23,466,489,634.434598,0.825137
40,27,468,495,643.931047,0.818306
40,18,469,487,632.063830,0.819672
40,19,473,492,645.535042,0.815164
40,27,470,497,646.647707,0.818579
40,28,474,502,650.839532,0.828142
40,20,461,481,642.152107,0.804645
40,16,477,493,639.964533,0.822131
40,24,483,507,642.861597,0.840574
40,18,481,499,645.121865,0.825410
40,18,484,502,644.108677,0.832240
40,18,468,486,628.315083,0.828962
40,15,499,514,649.487312,0.840574
40,21,477,498,639.649061,0.832514
40,13,487,500,645.047585,0.827732
40,18,493,511,654.967606,0.829508
40,20,481,501,637.129951,0.837432
40,16,507,523,663.839084,0.841120
40,14,477,491,632.990490,0.824317
40,16,485,501,645.654930,0.830738
40,10,492,502,634.981856,0.840437
40,12,483,495,638.597110,0.829918
40,12,508,520,660.948081,0.844262
40,14,493,507,652.009838,0.826639
40,14,491,505,650.924459,0.831284
40,11,488,499,633.376105,0.837022
40,18,477,495,642.105263,0.824727
40,11,486,497,643.104119,0.830464
40,13,483,496,638.200035,0.830738
40,9,503,512,649.876886,0.837568
40,9,483,492,636.972055,0.827049
40,8,486,494,641.035277,0.821311
40,14,487,501,639.017250,0.836475
40,7,480,487,629.052409,0.823634
40,12,488,500,633.437175,0.840574
40,12,487,499,646.034666,0.826230
40,17,488,505,638.225138,0.843306
40,6,494,500,639.412998,0.835109
40,10,497,507,655.464500,0.825546
40,16,484,500,635.196112,0.840164
40,11,489,500,638.075314,0.838251
40,8,486,494,639.787686,0.824590
40,13,476,489,637.031500,0.821721
40,11,478,489,636.238891,0.823497
40,15,497,512,652.138507,0.838388
40,12,480,492,632.497366,0.828279
40,17,503,520,653.795946,0.848770
40,8,486,494,637.194714,0.831011
40,6,489,495,638.484581,0.831011
40,7,486,493,631.233164,0.837295
40,6,484,490,625.313808,0.835246
40,6,494,500,649.166371,0.822404
40,6,492,498,639.761320,0.831557
40,8,501,509,644.281515,0.838798
40,15,508,523,652.858117,0.854372
40,8,496,504,646.674847,0.833880
40,8,495,503,649.146685,0.829508
40,5,500,505,639.218399,0.843989
40,6,500,506,653.594494,0.827459
40,8,497,505,649.894515,0.832377
40,5,505,510,649.365107,0.838388
40,3,494,497,649.302160,0.821995
40,4,488,492,636.746818,0.827322
40,4,516,520,656.615491,0.845902
40,3,505,508,653.410648,0.825820
40,4,506,510,648.688097,0.840027
40,6,493,499,625.137772,0.850956
40,2,493,495,626.452282,0.842623
40,3,499,502,637.515614,0.842486
40,3,504,507,646.670152,0.840437
40,1,507,508,641.352190,0.843989
40,5,499,504,639.279154,0.843169
40,2,504,506,643.376759,0.837432
40,7,505,512,648.078852,0.841803
40,4,501,505,647.730857,0.828689
40,5,493,498,642.241015,0.830191
40,4,509,513,651.598126,0.840027
40,5,479,484,625.508475,0.831694
40,2,485,487,624.205918,0.837568
40,1,504,505,632.762752,0.849317
40,4,531,535,660.070790,0.862158
40,3,503,506,643.824092,0.840027
40,3,475,478,630.556857,0.812978
40,7,484,491,634.891362,0.827322
40,3,476,479,622.453400,0.827049
40,4,509,513,649.344631,0.841803
40,3,509,512,646.625259,0.839071
40,1,514,515,650.301880,0.848497
40,1,522,523,655.878020,0.852869
40,1,489,490,632.369535,0.832787
40,1,507,508,650.780539,0.837568
40,1,489,490,630.590717,0.833060
40,1,517,518,650.053146,0.846448
40,1,511,512,644.512468,0.844399
40,1,495,496,633.301936,0.837432
40,1,506,507,640.310559,0.844536
40,1,476,477,626.865350,0.818033
